,km_driven,selling_price,Age,Luxury_Segment,Fuel_Used_Gas,Fuel_Used_Petrol,Ownership_2nd Owner,Ownership_3rd Owner,Ownership_4th Owner,Transimission_Type_Manual
3904,50184,548699,6,0,0,1,0,0,0,1
3905,28999,530699,6,0,0,1,0,0,0,1
3906,56711,371099,10,0,0,1,1,0,0,1
3907,16389,1130999,3,0,0,1,0,0,0,0
3908,14724,504399,6,0,0,1,1,0,0,1
3909,13566,715999,3,0,0,1,0,0,0,1
3910,34507,440299,4,0,0,1,0,0,0,0
3911,39506,1130999,3,0,0,1,0,0,0,0
3912,37082,1814599,4,0,0,0,0,0,0,1
3913,32242,612599,3,0,0,1,0,0,0,1
3914,17898,1460099,2,0,0,0,0,0,0,1
3915,35598,467999,5,0,0,1,0,0,0,0
3916,15847,666899,3,0,0,1,0,0,0,1
3917,48077,458399,8,0,0,1,0,0,0,1
3918,53139,487299,5,0,0,1,0,0,0,0
3919,30100,431699,5,0,0,1,0,0,0,0
3920,56570,786799,5,1,0,0,0,0,0,1
3921,117368,633899,6,0,0,0,0,0,0,1
3922,53444,629599,5,0,0,0,1,0,0,1
3923,48706,435599,4,0,0,1,0,0,0,0
3924,20053,1105799,2,0,0,0,0,0,0,1
3925,85796,550099,7,0,0,1,1,0,0,1
3926,36707,456799,3,0,0,1,0,0,0,0
3927,29851,514399,8,0,0,1,0,0,0,1
3928,42820,883799,7,0,0,0,0,0,0,1
3929,6136,569699,4,0,0,1,0,0,0,1
3930,30902,501799,6,0,0,1,0,0,0,1
3931,60443,548899,7,0,0,0,1,0,0,1
3932,28792,538499,4,0,0,1,1,0,0,0
3933,40762,396499,9,0,0,1,1,0,0,1
3934,91842,474299,7,0,0,1,0,0,0,1
3935,2839,532099,3,0,0,1,0,0,0,1
3936,8305,1911499,2,0,0,1,0,0,0,0
3937,8228,1116999,1,0,0,1,0,0,0,1
3938,6396,1131099,1,0,0,1,0,0,0,1
3939,80847,475799,8,0,0,1,1,0,0,1
3940,58066,203499,11,0,0,1,0,1,0,1
3941,73476,555899,8,0,0,0,0,0,0,1
3942,54935,403799,9,0,0,1,0,0,0,1
3943,22682,1670599,5,1,0,1,1,0,0,0
3944,49358,647499,6,0,0,1,0,0,0,0
3945,126134,496799,10,0,0,0,1,0,0,1
3946,7162,697599,2,0,0,1,0,0,0,1
3947,14623,1804399,2,0,0,1,0,0,0,0
3948,143495,834199,6,0,0,0,0,0,0,1
3949,56153,704899,7,0,0,1,1,0,0,1
3950,86297,438399,6,0,0,1,0,0,0,1
3951,97490,1034499,7,0,0,0,0,0,0,0
3952,136161,411899,10,0,0,0,0,0,0,1
3953,34366,615799,6,0,0,1,1,0,0,0
3954,42615,547199,6,0,0,1,0,0,0,1
3955,29583,505999,4,0,0,1,0,0,0,1
3956,45146,388299,9,0,0,1,0,0,1,1
3957,54417,447599,8,0,0,1,0,0,0,1
3958,6249,1991199,1,1,0,1,0,0,0,0
3959,30456,1146299,3,0,0,0,0,0,0,1
3960,21643,1463099,3,0,0,1,0,0,0,0
3961,44460,689099,5,0,0,1,1,0,0,1
3962,81006,481599,6,0,0,1,0,0,0,1
3963,35486,657099,7,0,0,1,0,0,0,0
3964,51922,662099,7,0,0,0,0,0,0,1
3965,22160,826499,2,0,0,1,0,0,0,1
3966,48396,847299,3,0,0,0,0,0,0,1
3967,16006,1120499,3,0,0,1,0,0,0,1
3968,57437,646699,6,0,0,1,0,0,0,1
3969,47272,1459399,3,0,0,1,0,0,0,0
3970,13639,624199,5,0,0,1,0,0,0,1
3971,12049,1166699,4,0,0,1,0,0,0,0
3972,63687,1119199,5,0,0,0,0,0,0,1
3973,42955,792199,3,0,0,0,0,0,0,1
3974,33972,512199,6,0,0,1,1,0,0,1
3975,6397,531899,6,0,0,1,0,0,0,1
3976,17478,522099,6,0,0,1,0,0,0,1
3977,71022,391099,9,0,0,0,0,0,0,1
3978,41171,458399,6,0,0,1,0,0,0,1
3979,24023,518899,6,0,0,1,0,0,0,1
3980,42587,587399,7,0,0,0,0,0,0,1
3981,49363,581099,7,0,0,1,0,0,0,1
3982,32022,882199,3,0,0,0,0,0,0,1
3983,16650,616499,5,0,0,1,0,0,0,1
3984,25570,658199,4,0,0,1,1,0,0,1
3985,51995,977799,6,0,0,1,1,0,0,0
3986,33285,711299,5,0,0,0,0,0,0,1
3987,39557,382299,9,0,0,1,1,0,0,0
3988,21004,794299,5,0,0,1,0,0,0,1
3989,18432,927499,4,0,0,0,0,0,0,0
3990,47002,464799,7,0,0,1,0,0,0,1
3991,41966,672599,6,0,0,0,0,0,0,1
3992,54522,1058899,4,0,0,1,0,0,0,0
3993,33475,642899,5,0,0,1,1,0,0,1
3994,41406,485799,5,0,0,1,0,0,0,1
3995,38748,554699,8,0,0,1,0,0,0,1
3996,25457,1195199,4,0,0,1,0,0,0,0
3997,26810,1531899,5,1,0,0,0,0,0,1
3998,79737,907499,4,0,0,0,0,0,0,0
3999,44048,473699,6,0,0,1,0,0,0,1
4000,56902,838699,3,0,0,0,1,0,0,1
4001,64814,305899,7,0,0,1,0,0,0,1
4002,27534,305799,6,0,0,1,1,0,0,1
4003,59326,850999,7,0,0,1,0,0,0,1
4004,43163,936099,2,0,0,1,0,0,0,1
4005,52561,490099,9,0,0,1,0,0,0,1
4006,27338,570699,4,0,0,1,0,0,0,1
4007,24655,950099,5,0,0,1,1,0,0,0
4008,80374,601799,7,0,0,1,0,0,0,0
4009,48139,1123299,5,0,0,1,0,0,0,0
4010,38805,959199,2,0,0,1,0,0,0,1
4011,32851,464299,6,0,0,1,0,0,0,0
4012,31399,1373699,4,0,0,1,1,0,0,0
4013,97358,1089599,5,0,0,0,0,0,0,0
4014,44900,872199,4,0,0,1,0,0,0,1
4015,69038,700199,5,0,0,0,0,0,0,1
4016,24409,547199,5,0,0,1,0,0,0,1
4017,55426,412699,8,0,0,0,0,0,0,1
4018,16118,1200699,4,0,0,1,0,0,0,0
4019,22000,993199,3,0,0,0,0,0,0,1
4020,16844,316799,6,0,0,1,1,0,0,1
4021,12357,569299,5,0,0,1,0,0,0,1
4022,25550,606599,5,0,0,1,0,0,0,0
4023,32054,310599,6,0,0,1,0,0,0,1
4024,8868,1014599,3,0,0,1,0,0,0,0
4025,24837,469499,5,0,0,1,0,0,0,1
4026,24337,642499,4,0,0,0,1,0,0,1
4027,11513,617699,5,0,0,1,0,0,0,0
4028,58906,338899,7,0,0,1,0,0,0,0
4029,21451,315999,5,0,0,1,0,0,0,1
4030,2530,402699,2,0,0,1,0,0,0,1
4031,29025,967599,4,0,0,0,0,0,0,1
4032,104347,1185999,5,0,0,0,0,0,0,0
4033,53343,692299,4,0,0,0,0,0,0,1
4034,5388,1888499,2,1,0,1,0,0,0,0
4035,16285,377799,7,0,0,1,0,0,0,0
4036,70437,667499,7,0,0,0,1,0,0,0
4037,81590,864199,7,0,0,0,0,0,0,1
4038,18855,400099,5,0,0,1,0,0,0,0
4039,42991,696699,6,0,0,0,0,0,0,1
4040,68231,655999,6,0,0,0,0,0,0,1
4041,33816,473299,7,0,0,1,0,0,0,0
4042,37606,482499,5,0,0,1,0,0,0,1
4043,15182,407699,4,0,0,1,0,0,0,0
4044,22392,368599,7,0,0,1,0,0,0,0
4045,28791,846399,5,0,0,0,0,0,0,1
4046,48370,637399,5,0,0,0,1,0,0,0
4047,64963,1042299,4,0,0,0,0,0,0,1
4048,64741,580599,6,0,0,1,0,0,0,0
4049,10344,704899,4,0,0,1,0,0,0,1
4050,48861,598199,6,0,0,1,0,0,0,1
4051,20939,885699,4,0,0,1,0,0,0,0
4052,67320,415199,4,0,0,1,0,0,0,0
4053,48034,561299,7,0,0,0,0,0,0,1
4054,32327,409099,7,0,0,1,0,0,0,1
4055,5326,550699,1,0,0,1,1,0,0,1
4056,44778,533699,6,0,0,1,0,0,0,1
4057,25617,460199,5,0,0,1,0,0,0,1
4058,34762,1035699,3,0,0,1,0,0,0,0
4059,76230,350599,4,0,0,1,0,0,0,1
4060,13022,446799,4,0,0,1,1,0,0,1
4061,8180,683599,4,0,0,1,0,0,0,1
4062,69762,868399,5,0,0,0,0,0,0,1
4063,44174,573899,7,0,0,1,0,0,0,1
4064,22082,867899,2,0,0,1,0,0,0,1
4065,49941,656999,3,0,0,1,0,0,0,1
4066,64628,730699,4,0,0,0,0,0,0,1
4067,15182,613999,5,0,0,1,0,0,0,1
4068,12135,333699,5,0,0,1,0,0,0,1
4069,33655,788599,4,0,0,1,0,0,0,1
4070,33415,967099,3,0,0,0,1,0,0,0
4071,11036,744099,2,0,0,1,0,0,0,1
4072,63073,926099,4,0,0,0,0,0,0,1
4073,77395,855799,5,0,0,0,0,0,0,1
4074,66971,588699,6,0,0,1,0,0,0,0
4075,43601,522599,5,0,0,1,0,0,0,1
4076,31080,539799,4,0,0,1,0,0,0,1
4077,11617,350599,4,0,0,1,0,0,0,1
4078,50083,533099,5,0,0,1,0,0,0,0
4079,15191,686599,4,0,0,1,0,0,0,1
4080,12272,1915499,1,1,0,1,0,0,0,0
4081,15939,815299,4,0,0,1,0,0,0,1
4082,50195,869199,4,0,0,0,1,0,0,1
4083,37510,855899,4,0,0,0,0,0,0,1
4084,35019,634099,5,0,0,1,0,0,0,1
4085,30381,632099,5,0,0,1,0,0,0,1
4086,73596,1101799,8,1,0,0,1,0,0,0
4087,29917,341899,4,0,0,1,0,0,0,1
4088,1961,1208099,1,0,0,1,0,0,0,0
4089,41816,605699,4,0,0,1,0,0,0,1
4090,28523,824899,4,0,0,0,0,0,0,1
4091,44981,904599,4,0,0,1,0,0,0,0
4092,58871,972599,5,0,0,0,0,0,0,1
4093,24991,653499,5,0,0,1,0,0,0,1
4094,787,880499,2,0,0,1,0,0,0,1
4095,19968,708599,4,0,0,1,0,0,0,1
4096,118269,1413199,8,1,0,0,1,0,0,0
4097,44742,781199,5,0,0,0,0,0,0,1
4098,69055,610199,4,0,0,1,0,0,0,1
4099,46126,1600199,2,1,0,1,0,0,0,0
4100,8280,559999,4,0,0,1,0,0,0,1
4101,48518,738199,5,0,0,0,0,0,0,1
4102,100475,624299,5,0,0,1,0,0,0,1
4103,28017,339099,4,0,0,1,0,0,0,1
4104,25063,1786799,2,1,0,1,0,0,0,0
4105,119618,1032599,5,0,0,0,0,0,0,0
4106,19972,421299,6,0,0,1,1,0,0,1
4107,185289,475999,6,0,0,1,0,0,0,1
4108,9908,637499,3,0,0,1,0,0,0,1
4109,5677,441599,5,0,0,1,0,0,0,0
4110,34964,643299,6,0,0,1,0,0,0,1
4111,76343,616999,2,0,0,1,0,0,0,1
4112,23813,524599,3,0,0,0,0,0,0,1
4113,7855,1908599,2,0,0,0,0,0,0,0
4114,23893,1783399,6,1,0,1,0,0,0,0
4115,19235,580599,6,0,0,1,0,0,0,0
4116,4964,779099,4,0,0,1,0,0,0,0
4117,30794,447599,8,0,0,1,1,0,0,1
4118,31157,665799,6,0,0,1,0,0,0,1
4119,36235,472499,8,0,0,1,0,0,0,1
4120,27898,475399,6,0,0,1,0,0,0,1
4121,25346,468399,3,0,0,1,0,0,0,0
4122,64546,573399,7,0,0,1,0,0,0,1
4123,44195,1737899,4,0,0,0,0,0,0,1
4124,62326,563699,6,0,0,1,0,0,0,1
4125,47667,484399,5,0,0,1,0,0,0,0
4126,23787,577399,5,0,0,0,0,0,0,1
4127,26912,807199,5,0,0,1,0,0,0,0
4128,9376,831099,1,0,0,1,0,0,0,1
4129,53679,634499,6,0,0,1,1,0,0,1
4130,9911,1517699,2,0,0,1,0,0,0,0
4131,40106,527799,6,0,0,0,0,0,0,1
4132,16160,699699,3,0,0,1,0,0,0,1
4133,12627,490999,7,0,0,1,0,0,0,1
4134,25005,999699,2,0,0,1,0,0,0,1
4135,33069,607499,7,0,0,0,0,0,0,1
4136,16118,1432499,5,1,0,0,0,0,0,1
4137,20245,351999,8,0,0,1,0,0,0,1
4138,57451,1074699,4,0,0,0,0,0,0,1
4139,40089,1106599,4,0,0,1,0,0,0,0
4140,48937,396999,9,0,0,1,1,0,0,1
4141,54856,467499,7,0,0,1,0,0,0,1
4142,25433,635399,5,0,0,1,0,0,0,1
4143,70241,906899,3,0,0,0,0,0,0,0
4144,20490,668599,6,0,0,1,0,0,0,1
4145,42521,325899,7,0,0,1,0,0,0,1
4146,32665,1054999,4,0,0,0,0,0,0,0
4147,29668,505999,4,0,0,1,0,0,0,1
4148,16432,477199,4,0,0,1,1,0,0,1
4149,54486,645099,6,0,0,1,0,0,0,1
4150,16366,406899,5,0,0,1,0,0,0,0
4151,24130,887999,2,0,0,1,0,0,0,1
4152,36930,600299,6,0,0,1,0,0,0,1
4153,60793,323199,4,0,0,1,1,0,0,1
4154,24293,410499,3,0,0,1,0,0,0,1
4155,69721,818599,5,0,0,1,1,0,0,1
4156,27054,549599,5,0,0,1,0,0,0,1
4157,35584,627299,5,0,0,1,0,0,0,1
4158,66700,674799,5,0,0,0,0,0,0,1
4159,75263,531299,7,0,0,1,0,0,0,1
4160,23749,781599,5,0,0,1,1,0,0,0
4161,30817,704199,4,0,0,1,0,0,0,1
4162,21652,602199,2,0,0,1,0,0,0,1
4163,96336,637799,8,0,0,1,0,0,0,1
4164,34521,680799,2,0,0,1,0,0,0,0
4165,17213,925699,3,0,0,0,0,0,0,1
4166,81609,1052599,7,1,0,0,0,1,0,0
4167,31641,388199,8,0,0,1,0,0,0,1
4168,52126,638499,8,0,0,1,0,0,0,1
4169,17654,1508799,2,1,0,0,0,0,0,1
4170,33309,419199,9,0,0,1,0,1,0,1
4171,10685,756499,1,0,0,1,0,0,0,1
4172,17098,627199,4,0,0,1,0,0,0,1
4173,8453,451599,4,0,0,1,0,0,0,0
4174,2475,522899,3,0,0,1,0,0,0,0
4175,49390,282799,7,0,0,1,0,0,0,1
4176,5591,882799,1,0,0,1,0,0,0,0
4177,59885,459799,4,0,0,1,0,0,0,0
4178,32393,467999,8,0,0,1,0,0,0,1
4179,47436,314999,6,0,0,1,0,0,0,1
4180,50716,513799,7,0,0,1,0,0,1,0
4181,29495,447599,8,0,0,1,1,0,0,1
4182,81918,1835399,7,1,0,0,0,0,0,0
4183,51146,567299,7,0,0,1,0,0,0,0
4184,55323,704699,4,0,0,0,0,0,0,1
4185,116371,527499,8,0,0,0,0,0,0,1
4186,21461,404499,3,0,0,1,0,0,0,1
4187,8989,870299,2,0,0,1,0,0,0,0
4188,39147,1352799,5,0,0,1,0,0,0,0
4189,30911,391299,7,0,0,1,0,0,0,1
4190,7766,763799,2,0,0,1,0,0,0,1
4191,47602,1927899,7,1,0,0,0,0,0,0
4192,34076,279299,8,0,0,1,1,0,0,1
4193,10343,980399,3,0,0,1,0,0,0,0
4194,47274,509299,4,0,0,1,0,0,0,1
4195,42523,748499,5,0,0,1,1,0,0,0
4196,112045,647699,6,0,0,0,0,0,0,0
4197,36416,1051199,4,0,0,0,0,0,0,0
4198,70126,521799,8,0,0,1,0,0,0,1
4199,48617,459899,4,0,0,1,0,0,0,0
4200,4391,971799,3,0,0,1,1,0,0,0
4201,49720,467999,5,0,0,1,0,0,0,0
4202,68981,378799,7,0,0,1,1,0,0,1
4203,30988,452499,8,0,0,1,0,0,0,1
4204,92831,943699,7,0,0,0,0,0,0,0
4205,21039,1516599,2,0,0,0,0,0,0,0
4206,13309,392599,6,0,0,1,0,0,0,0
4207,34206,855199,5,0,0,1,1,0,0,0
4208,25907,668499,4,0,0,1,0,0,0,0
4209,44574,642699,6,0,0,1,1,0,0,1
4210,20580,1707499,3,0,0,1,0,0,0,0
4211,68608,450199,10,0,0,1,0,1,0,0
4212,19355,1278599,2,0,0,1,0,0,0,1
4213,9551,971799,3,0,0,1,0,0,0,1
4214,9125,490499,6,0,0,1,1,0,0,1
4215,14557,826899,3,0,0,1,0,0,0,0
4216,40297,844999,3,0,0,0,0,0,0,1
4217,27167,431899,6,0,0,1,1,0,0,0
4218,47341,381999,7,0,0,1,0,0,0,0
4219,80019,407999,10,0,0,1,1,0,0,1
4220,45909,1845599,2,0,0,0,0,0,0,0
4221,5526,980899,2,0,0,1,0,0,0,1
4222,3297,1133699,3,0,0,1,0,0,0,0
4223,41721,564499,6,0,0,1,0,1,0,0
4224,41229,1197999,5,1,0,0,0,0,0,1
4225,36486,203599,7,0,0,1,0,0,0,1
4226,21007,834399,3,0,0,1,0,0,0,0
4227,88597,444499,8,0,0,1,0,0,0,1
4228,17995,316799,6,0,0,1,0,0,0,1
4229,11301,1601199,2,0,0,1,0,0,0,0
4230,75835,472799,7,0,0,1,0,0,0,1
4231,22497,1432399,3,0,0,1,0,0,0,0
4232,19752,334899,9,0,0,1,0,0,0,1
4233,63578,874799,9,0,0,1,1,0,0,0
4234,54527,990799,6,0,0,1,0,0,0,0
4235,20241,657999,3,0,0,1,1,0,0,1
4236,34938,1252999,5,0,0,1,1,0,0,0
4237,75005,450999,9,0,0,0,0,0,0,1
4238,18596,591199,7,0,0,1,0,0,0,1
4239,32859,721499,3,0,0,1,0,0,0,1
4240,24969,487199,5,0,0,1,0,0,0,1
4241,14875,622399,5,0,0,1,0,0,0,1
4242,51838,571399,6,0,0,1,1,0,0,1
4243,163953,251099,11,0,0,0,1,0,0,1
4244,63203,417399,7,0,0,1,0,1,0,1
4245,30020,396899,8,0,0,1,0,0,0,0
4246,21401,509799,6,0,0,1,0,0,0,1
4247,34962,362299,5,0,0,1,0,0,0,1
4248,43848,734199,5,0,0,1,0,0,0,0
4249,13461,662199,5,0,0,1,0,0,0,1
4250,53211,975599,3,0,0,1,0,0,0,1
4251,43436,628399,6,0,0,1,0,0,0,1
4252,23136,1112499,4,0,0,1,0,0,0,0
4253,121673,334899,8,0,0,0,0,0,0,1
4254,11976,792499,4,0,0,1,0,0,0,0
4255,54761,298099,5,0,0,1,0,0,0,1
4256,31263,740899,3,0,0,1,0,0,0,1
4257,33538,841999,4,0,0,1,1,0,0,1
4258,21379,547799,6,0,0,1,0,0,0,1
4259,16051,817599,1,0,0,1,0,0,0,1
4260,88286,479599,9,0,0,0,0,0,0,1
4261,39947,533199,7,0,0,1,0,0,0,1
4262,60797,643099,5,0,0,1,1,0,0,1
4263,14616,1192599,4,0,0,1,0,0,0,0
4264,33595,521999,5,0,0,1,0,0,0,1
4265,15817,449199,6,0,0,1,0,0,0,1
4266,13801,707799,5,0,0,1,1,0,0,1
4267,19244,773799,3,0,0,1,0,0,0,1
4268,57938,510899,8,0,0,1,1,0,0,1
4269,19371,375299,7,0,0,1,0,0,0,1
4270,15574,528899,4,0,0,1,0,0,0,1
4271,26878,1011799,3,0,0,1,1,0,0,0
4272,18376,585999,5,0,0,1,0,0,0,0
4273,15732,303999,5,0,0,1,0,0,0,1
4274,26989,1047599,4,0,0,1,0,0,0,0
4275,20133,1968499,3,1,0,1,0,0,0,0
4276,36968,1157299,4,0,0,1,0,0,0,0
4277,52955,615199,6,0,0,1,0,0,0,1
4278,45783,624499,6,0,0,1,0,0,0,1
4279,38553,521399,9,0,0,0,0,0,0,1
4280,69466,1211499,5,0,0,0,0,0,0,0
4281,48998,1022599,5,0,0,1,0,0,0,0
4282,21306,468699,3,0,0,1,0,0,0,0
4283,32522,920999,5,0,0,0,0,0,0,1
4284,70790,1401399,5,1,0,0,1,0,0,1
4285,35838,620099,6,0,0,0,1,0,0,0
4286,225759,468599,12,0,0,0,1,0,0,1
4287,13924,1113299,3,0,0,1,0,0,0,1
4288,25054,609599,6,0,0,1,0,0,0,1
4289,77391,1157599,5,0,0,0,0,0,0,0
4290,69862,1327299,4,0,0,1,0,0,0,0
4291,18567,1674099,4,1,0,1,0,0,0,0
4292,73428,554999,7,0,0,1,1,0,0,1
4293,41099,435099,5,0,0,1,0,0,0,1
4294,75692,570099,8,0,0,0,0,0,0,1
4295,18043,771299,4,0,0,1,0,0,0,1
4296,64916,625099,6,0,0,1,0,0,0,1
4297,28518,594199,6,0,0,1,1,0,0,1
4298,32546,905699,4,0,0,0,0,0,0,1
4299,15040,378599,4,0,0,1,0,1,0,0
4300,24701,1132399,4,0,0,0,0,0,0,1
4301,35351,554199,7,0,0,1,0,0,0,1
4302,18388,878099,3,0,0,1,0,0,0,1
4303,99149,865699,7,0,0,0,0,0,0,0
4304,40023,598799,6,0,0,1,0,0,0,1
4305,39297,740399,5,0,0,0,0,0,0,1
4306,52045,749299,6,0,0,0,0,0,0,1
4307,57275,479199,8,0,0,0,0,0,0,1
4308,63591,1250999,4,0,0,0,0,0,0,0
4309,70209,642499,4,0,0,0,0,0,0,1
4310,10521,662699,4,0,0,1,0,0,0,1
4311,3430,501399,1,0,0,1,0,0,0,1
4312,59832,887599,5,0,0,0,0,0,0,1
4313,78928,529999,5,0,0,1,0,0,0,1
4314,18182,359199,7,0,0,1,0,0,0,1
4315,29187,971299,5,0,0,0,0,0,0,1
4316,22976,997999,3,0,0,1,0,0,0,0
4317,6661,1830899,3,1,0,1,0,0,0,0
4318,15866,470899,5,0,0,1,0,0,0,1
4319,48656,769599,6,0,0,1,0,0,0,1
4320,66231,370899,7,0,0,1,0,0,0,1
4321,9113,755199,2,0,0,1,1,0,0,1
4322,59735,767599,6,0,0,0,0,0,0,1
4323,72535,563599,6,0,0,1,0,0,0,1
4324,3301,535799,2,0,0,1,0,0,0,0
4325,51813,1013599,3,0,0,1,0,0,0,0
4326,49940,1340799,3,0,0,0,0,0,0,1
4327,12826,704199,4,0,0,1,0,0,0,1
4328,60939,663799,3,0,0,1,0,0,0,1
4329,55622,509299,4,0,1,0,0,0,0,1
4330,15950,535899,5,0,0,1,0,0,0,1
4331,69554,772099,4,0,0,0,0,0,0,1
4332,17171,892199,4,0,0,1,1,0,0,1
4333,18530,611099,4,0,0,1,1,0,0,1
4334,37772,826899,4,0,0,0,0,0,0,0
4335,8653,523199,4,0,0,1,1,0,0,1
4336,57650,902599,4,0,0,0,0,0,0,1
4337,19642,731199,3,0,0,1,0,0,0,1
4338,58625,871199,4,0,0,0,1,0,0,0
4339,69701,978099,5,0,0,0,0,0,0,1
4340,11802,1045199,2,0,0,1,0,0,0,0
4341,36387,897099,4,0,0,0,0,0,0,1
4342,52811,1058399,4,0,0,1,0,0,0,0
4343,19756,484999,4,0,0,1,1,0,0,1
4344,50901,823799,4,0,0,0,0,0,0,1
4345,62801,875199,4,0,0,0,0,0,0,1
4346,12319,1711499,2,1,0,1,0,0,0,0
4347,81005,840799,5,0,0,0,0,0,0,1
4348,73584,1154799,5,0,0,0,0,0,0,0
4349,19645,533699,4,0,0,1,0,0,0,1
4350,60029,1017499,5,0,0,0,0,0,0,1
4351,33192,498099,5,0,0,1,0,0,0,1
4352,40928,610599,5,0,0,1,0,0,0,1
4353,29807,583199,4,0,0,1,0,0,0,1
4354,66933,655099,5,0,0,1,0,0,0,1
4355,30942,618999,4,0,0,1,1,0,0,1
4356,33032,347499,4,0,0,1,0,0,0,1
4357,30936,636199,4,0,0,1,0,0,0,1
4358,97336,732099,6,0,0,0,0,0,0,1
4359,20413,1094899,4,0,0,1,0,0,0,0
4360,72581,1978199,5,0,0,0,0,0,0,0
4361,8339,337599,6,0,0,1,0,0,0,1
4362,950,1630999,1,0,0,1,0,0,0,0
4363,7831,629599,1,0,0,1,0,0,0,1
4364,21596,1039099,2,0,0,1,1,0,0,1
4365,29438,1039099,2,0,0,1,0,0,0,1
4366,58962,382799,7,0,0,1,0,0,0,1
4367,5645,991099,2,0,0,1,0,0,0,1
4368,3586,580599,2,0,0,1,0,0,0,1
4369,40422,1968199,4,1,0,0,1,0,0,0
4370,38635,367599,7,0,0,1,0,0,0,1
4371,68394,584199,5,0,0,0,0,0,0,1
4372,3378,1673799,1,0,0,0,0,0,0,1
4373,13842,576699,6,0,0,1,0,0,0,1
4374,18829,579799,5,0,0,1,0,0,0,0
4375,8543,656599,1,0,0,1,1,0,0,1
4376,38507,491199,4,0,0,1,0,0,0,1
4377,12467,1102499,1,0,0,1,0,0,0,0
4378,52410,1487699,4,0,0,0,0,0,0,1
4379,16721,381799,4,0,0,1,0,0,0,1
4380,37711,563799,3,0,0,1,1,0,0,1
4381,10024,468199,2,0,0,1,0,0,0,1
4382,20605,564299,3,0,0,1,0,0,0,1
4383,39435,499899,7,0,0,1,0,0,0,1
4384,47367,371599,7,0,0,1,1,0,0,1
4385,26980,588899,4,0,0,1,0,0,0,1
4386,41268,371599,7,0,0,1,0,0,0,1
4387,31321,492399,4,0,0,1,0,0,0,1
4388,36695,486699,7,0,0,1,0,0,0,1
4389,40074,563199,6,0,0,1,0,0,0,1
4390,31436,360699,4,0,0,1,0,0,0,1
4391,5306,804399,2,0,0,1,0,0,0,1
4392,38732,400899,7,0,0,1,0,0,0,1
4393,24576,420099,5,0,0,1,0,0,0,1
4394,26929,475999,5,0,0,1,0,0,0,1
4395,71052,408299,9,0,0,1,1,0,0,1
4396,30814,346699,4,0,0,1,0,0,0,1
4397,47869,399699,7,0,0,1,0,0,0,0
4398,46351,526899,7,0,0,0,0,0,0,1
4399,9793,422999,1,0,0,1,0,0,0,1
4400,10273,390599,2,0,0,1,0,0,0,1
4401,22649,976299,1,0,0,1,0,0,0,1
4402,32030,490399,3,0,0,1,0,0,0,1
4403,14071,513799,3,0,0,1,0,0,0,1
4404,80441,469899,8,0,0,1,0,0,0,1
4405,281380,700099,9,0,0,0,1,0,0,1
4406,9069,930699,2,0,0,0,0,0,0,1
4407,46384,563799,3,0,0,1,1,0,0,1
4408,22698,422199,6,0,0,1,0,0,0,1
4409,49531,708599,6,0,0,0,0,0,0,1
4410,96801,413999,8,0,0,1,0,0,0,1
4411,24963,457999,2,0,0,1,0,0,0,1
4412,19935,487199,2,0,0,1,0,0,0,1
4413,57552,1141499,3,0,0,0,0,0,0,1
4414,26493,588799,3,0,0,1,0,0,0,1
4415,84312,1390199,3,0,0,0,0,0,0,0
4416,12576,236199,5,0,0,1,0,0,0,1
4417,87049,672599,6,0,0,1,0,0,0,1
4418,9459,430099,6,0,0,1,0,0,0,0
4419,43882,699699,4,0,0,1,0,0,0,1
4420,35356,1357199,3,1,0,0,0,0,0,1
4421,71188,436499,4,0,0,1,1,0,0,1
4422,51748,441199,8,0,0,1,1,0,0,1
4423,79113,455799,4,0,0,1,0,0,0,1
4424,10501,1827699,2,1,0,1,0,0,0,0
4425,14833,1012399,3,0,0,1,1,0,0,1
4426,59933,550199,7,0,0,1,1,0,0,1
4427,46277,264799,9,0,0,1,0,0,0,1
4428,10038,402699,3,0,0,1,0,0,0,1
4429,149068,1030399,5,1,0,0,0,0,0,1
4430,4646,819499,1,0,0,1,0,0,0,1
4431,150355,707799,6,0,0,0,0,0,0,1
4432,59803,645599,4,0,0,1,0,0,0,0
4433,25480,1395799,3,0,0,1,0,0,0,0
4434,40145,892999,2,0,0,1,0,0,0,0
4435,52970,1353099,2,0,0,0,0,0,0,1
4436,95439,868099,4,0,0,1,0,0,0,0
4437,72969,481099,6,0,0,1,0,0,0,1
4438,115157,1091199,4,0,0,0,0,0,0,1
4439,6580,879699,1,0,0,1,0,0,0,1
4440,24211,709099,4,0,0,1,0,0,0,1
4441,31889,1278099,3,0,0,1,0,0,0,0
4442,87343,395499,5,0,0,0,0,0,0,1
4443,9057,1023299,2,0,0,1,0,0,0,1
4444,26962,514199,6,0,0,1,0,0,0,1
4445,40054,546099,6,0,0,1,0,0,0,1
4446,58756,1192499,4,0,0,0,0,0,0,0
4447,18392,943399,3,0,0,0,0,0,0,1
4448,7807,523099,5,0,0,1,0,0,0,1
4449,3195,1045599,1,0,0,1,0,0,0,0
4450,75970,352399,7,0,0,1,0,0,0,1
4451,13069,1378499,2,0,0,1,0,0,0,0
4452,15740,309499,5,0,0,1,1,0,0,1
4453,58517,492799,3,0,0,1,0,0,0,1
4454,28022,541699,3,0,0,1,0,0,0,1
4455,6234,525599,2,0,0,1,0,0,0,1
